# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=200
time_ms,key,shift
73800,2,0
73800,9,0
73809,d,0
73813,j,0
74100,9,0
74250,2,0
74400,2,0
74438,2,0
74475,2,0
74513,2,0
74550,2,0
74700,9,0
74850,2,0
75000,5,0
75000,w,0
75000,Ctrl+p,0
75050,Ctrl+u,0
75100,n,0
75150,Ctrl+u,0
75200,n,0
75250,v,0
75300,n,0
75300,w,0
75350,v,0
75400,z,0
75450,v,0
75450,5,0
75500,z,0
75550,k,0
75600,5,0
75600,Ctrl+q,0
75600,l,0
75650,k,0
75700,l,0
75750,k,0
75750,Ctrl+q,0
75800,l,0
75850,k,0
75900,Ctrl+q,0
75900,5,0
75900,l,0
75950,k,0
76000,l,0
76050,k,0
76050,Ctrl+q,0
76100,j,1
76150,k,0
76200,l,0
76200,8,0
76200,1,0
76200,l,0
76200,o,0
76200,w,0
76200,t,0
76300,h,0
76350,1,0
76400,l,0
76500,j,1
76500,8,0
76600,g,0
76650,1,0
76700,j,1
76725,8,0
76800,h,1
76800,1,0
76900,d,1
76950,1,0
77000,h,1
77100,g,1
77100,8,0
77200,s,1
77250,1,0
77300,g,1
77400,h,0
77400,8,0
77400,1,0
77500,d,0
77550,8,0
77588,8,0
77600,h,0
77625,8,0
77663,8,0
77700,g,0
77700,w,0
77738,w,0
77775,w,0
77800,s,0
77813,w,0
77850,w,0
77900,g,0
78000,d,1
78000,1,0
78100,p,1
78150,8,0
78200,d,1
78300,s,1
78300,1,0
78375,o,1
78375,8,0
78450,8,0
78450,1,0
78450,s,1
78525,h,1
78525,8,0
78600,8,0
78600,1,0
78600,l,0
78700,h,0
78750,1,0
78800,l,0
78900,j,1
78900,8,0
78938,8,0
78975,8,0
79000,g,0
79013,8,0
79100,j,1
79200,h,1
79300,d,1
79350,8,0
79350,1,0
79400,h,1
79500,g,1
79500,1,0
79600,s,1
79650,8,0
79700,g,1
79800,h,0
79800,w,0
79825,w,0
79850,w,0
79875,w,0
79900,d,0
79900,w,0
79925,w,0
79950,8,0
79988,8,0
80000,h,0
80025,8,0
80063,8,0
80100,g,0
80200,s,0
80225,1,0
80300,g,0
80400,d,1
80400,8,0
80400,1,0
80450,p,1
80475,9,0
80475,2,0
80500,j,1
80550,2,1
80550,9,1
80550,d,1
80550,z,0
80578,z,1
80600,l,1
80625,q,0
80625,4,0
80650,z,1
80700,3,0
80700,0,0
80700,h,1
80700,h,1
80750,l,1
80775,9,0
80775,2,0
80775,d,1
80800,g,1
80850,8,1
80850,1,1
80850,l,1
80850,v,0
80888,v,0
80900,z,1
80925,v,0
80950,c,0
80963,v,0
81000,1,0
81000,8,0
81000,l,0
81000,o,0
81000,t,0
81000,w,0
81100,h,0
81150,v,0
81150,1,0
81200,l,0
81300,j,1
81300,8,0
81400,g,0
81450,c,0
81450,1,0
81500,j,1
81525,8,0
81600,h,1
81600,1,0
81700,d,1
81750,z,1
81750,1,0
81800,h,1
81900,8,0
81900,1,0
81900,g,1
81975,8,1
81975,1,1
82000,s,1
82050,1,0
82050,8,0
82050,l,1
82100,g,1
82125,8,1
82125,1,1
82200,1,0
82200,8,0
82200,h,0
82300,d,0
82350,z,0
82350,8,0
82388,8,0
82400,h,0
82425,8,0
82463,8,0
82500,g,0
82500,w,0
82538,w,0
82575,w,0
82600,s,0
82613,w,0
82650,l,0
82650,w,0
82700,g,0
82800,d,1
82800,1,0
82900,p,1
82950,Ctrl+r,1
82950,j,1
83000,d,1
83025,6,1
83100,Ctrl+t,0
83100,s,1
83175,7,0
83175,o,1
83250,1,0
83250,8,0
83250,s,1
83325,h,1
83400,1,0
83400,8,0
83400,l,0
83500,h,0
83525,1,0
83550,v,0
83600,l,0
83700,1,0
83700,8,0
83700,j,1
83775,1,1
83775,8,1
83800,g,0
83850,1,0
83850,8,0
83850,c,0
83900,j,1
83925,1,1
83925,8,1
84000,1,0
84000,8,0
84000,h,1
84100,d,1
84150,z,1
84150,8,0
84200,h,1
84300,8,0
84300,1,0
84300,g,1
84375,8,1
84375,1,1
84400,s,1
84450,1,0
84450,8,0
84450,l,1
84500,g,1
84525,1,1
84525,8,1
84600,h,0
84600,1,0
84600,8,0
84700,d,0
84750,z,0
