# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
time_ms,key,shift
89429,0,0
89429,w,1
89571,h,0
89714,r,0
89857,h,1
90000,h,0
90143,h,1
90286,j,1
90286,q,1
90286,i,1
90571,y,1
90571,9,1
90857,t,1
90857,8,1
91143,e,1
91143,6,1
91429,h,1
91429,9,1
91429,5,1
91429,5,1
91714,h,1
91714,w,1
91714,5,1
91714,5,1
92000,r,0
92286,d,1
92286,t,1
92571,g,1
92571,4,1
92571,4,1
92571,r,0
92714,h,1
92857,g,1
92857,4,1
92857,4,1
92857,e,1
93000,f,0
93000,q,1
93143,d,1
93143,5,1
93143,5,1
93429,7,0
93429,7,0
93429,9,1
93571,d,1
93714,f,0
93714,0,0
93714,8,1
93714,8,1
93857,d,1
94000,s,1
94000,w,1
94000,8,1
94000,8,1
94143,d,1
94286,f,0
94286,r,0
94429,d,1
94571,a,0
94571,u,0
94714,s,1
94857,d,1
94857,7,0
94857,y,1
95000,f,0
95143,d,1
95143,r,0
95143,7,0
95286,a,0
95286,e,1
95429,s,1
95429,6,1
95714,q,1
95714,4,1
96000,h,1
96000,w,1
96000,5,1
96286,h,1
96286,9,1
96286,5,1
96572,w,1
96857,d,1
96857,t,1
97000,d,1
97143,g,1
97143,r,0
97143,4,1
97286,h,1
97429,g,1
97429,4,1
97429,e,1
97572,f,0
97572,q,1
97714,d,1
97714,7,0
98000,9,1
98000,9,1
98143,d,1
98286,f,0
98286,8,1
98286,0,0
98572,h,1
98572,w,1
98572,0,0
98714,h,0
98857,r,0
99000,h,1
99143,h,0
99286,h,1
99429,j,1
99429,i,1
99429,q,1
99714,y,1
99714,9,1
100000,t,1
100000,8,1
100286,e,1
100286,6,1
100572,h,1
100572,Ctrl+i,1
100572,9,1
100572,5,1
100572,5,1
100857,5,1
100857,5,1
100857,w,1
101143,Ctrl+i,1
101143,h,1
101143,r,0
101429,t,1
101714,r,0
101714,4,1
101714,4,1
101857,h,1
101857,Ctrl+i,1
102000,Ctrl+i,1
102000,h,1
102000,4,1
102000,4,1
102000,e,1
102143,q,1
102286,5,1
102286,5,1
102429,Ctrl+i,1
102429,h,1
102572,Ctrl+i,1
102572,h,1
102572,7,0
102572,7,0
102572,9,1
102857,8,1
102857,8,1
102857,0,0
103000,Ctrl+i,1
103000,h,1
103143,h,1
103143,Ctrl+i,1
103143,w,1
103143,8,1
103143,8,1
103429,r,0
103572,Ctrl+i,1
103572,h,1
103714,h,1
103714,Ctrl+i,1
103714,u,0
104000,7,0
104000,y,1
104143,h,1
104143,Ctrl+i,1
104286,Ctrl+i,1
104286,h,1
104286,7,0
104286,r,0
104429,e,1
104572,6,1
104714,Ctrl+i,1
104714,h,1
104857,Ctrl+i,1
104857,h,1
104857,4,1
104857,q,1
105143,5,1
105143,w,1
105286,Ctrl+i,1
105286,h,1
105429,Ctrl+i,1
105429,h,1
105429,5,1
105429,9,1
105714,w,1
105857,h,1
105857,Ctrl+i,1
106000,Ctrl+i,1
106000,h,1
106000,t,1
106286,4,1
106286,r,0
106429,h,1
106429,Ctrl+i,1
106572,Ctrl+i,1
106572,h,1
106572,e,1
106572,4,1
106714,q,1
106857,7,0
107000,h,1
107000,Ctrl+i,1
107143,Ctrl+i,1
107143,h,1
107143,9,1
107143,9,1
107429,Ctrl+i,1
107429,h,1
107429,0,0
107429,8,1
107714,h,0
107714,w,1
107714,0,0
108000,r,0
108572,i,1
108572,q,1
108857,y,1
108857,9,1
109143,t,1
109143,8,1
109429,e,1
109429,6,1
109714,h,1
109714,Ctrl+i,1
109714,9,1
109714,5,1
109714,5,1
110000,5,1
110000,5,1
110000,w,1
110286,h,1
110286,Ctrl+i,1
110286,r,0
110572,t,1
110857,4,1
110857,4,1
110857,r,0
